Date,Open,High,Low,Close,Adj Close,Volume
2018-12-18,28550.000000,29125.000000,28400.000000,29125.000000,18709.613281,4702100
2018-12-19,29300.000000,29400.000000,28500.000000,28650.000000,18404.476563,7848000
2018-12-20,28650.000000,28925.000000,28600.000000,28825.000000,18516.896484,2936200
2018-12-21,28500.000000,28775.000000,27950.000000,27950.000000,17954.804688,9103000
2018-12-24,27950.000000,27950.000000,27950.000000,27950.000000,17954.804688,0
2018-12-25,27950.000000,27950.000000,27950.000000,27950.000000,17954.804688,0
2018-12-26,27850.000000,27875.000000,27000.000000,27150.000000,17440.892578,5822200
2018-12-27,27600.000000,28025.000000,27300.000000,27600.000000,17729.968750,4325500
2018-12-28,27600.000000,27800.000000,27200.000000,27350.000000,17569.373047,4792900
2018-12-31,27350.000000,27350.000000,27350.000000,27350.000000,17569.373047,0
2019-01-01,27350.000000,27350.000000,27350.000000,27350.000000,17569.373047,0
2019-01-02,27350.000000,27650.000000,27150.000000,27325.000000,17553.314453,2171300
2019-01-03,27400.000000,27650.000000,27300.000000,27575.000000,17713.906250,3808500
2019-01-04,27350.000000,29000.000000,27225.000000,29000.000000,18629.316406,10285000
2019-01-07,29250.000000,29525.000000,27850.000000,27975.000000,17970.867188,8798500
2019-01-08,27975.000000,28300.000000,27500.000000,27500.000000,17665.728516,7705000
2019-01-09,27650.000000,28225.000000,27650.000000,28100.000000,18051.162109,6158200
2019-01-10,28250.000000,28350.000000,27850.000000,28225.000000,18131.462891,5070800
2019-01-11,28225.000000,28375.000000,27675.000000,27800.000000,17858.445313,5194700
2019-01-14,27825.000000,27825.000000,25900.000000,26000.000000,16702.148438,26482100
2019-01-15,26200.000000,26350.000000,25525.000000,25600.000000,16445.189453,15944400
2019-01-16,25700.000000,26475.000000,25700.000000,26050.000000,16734.263672,11915700
2019-01-17,26400.000000,26925.000000,26400.000000,26850.000000,17248.177734,11565800
2019-01-18,27000.000000,27375.000000,26650.000000,26925.000000,17296.355469,8409500
2019-01-21,27000.000000,27100.000000,26825.000000,26850.000000,17248.177734,4554600
2019-01-22,26800.000000,26800.000000,26025.000000,26100.000000,16766.382813,7655700
2019-01-23,26000.000000,26875.000000,25950.000000,26600.000000,17087.578125,8064900
2019-01-24,26600.000000,26975.000000,26600.000000,26625.000000,17103.638672,7398500
2019-01-25,26625.000000,26750.000000,26300.000000,26425.000000,16975.160156,5235400
2019-01-28,26450.000000,26700.000000,26200.000000,26300.000000,16894.863281,4997900
2019-01-29,26150.000000,26250.000000,25625.000000,25650.000000,16477.308594,7912100
2019-01-30,25700.000000,26150.000000,25700.000000,25900.000000,16637.906250,5626200
2019-01-31,26000.000000,26475.000000,25725.000000,25725.000000,16525.488281,6894200
2019-02-01,25800.000000,26275.000000,25800.000000,26100.000000,16766.382813,6640100
2019-02-04,26100.000000,26325.000000,26000.000000,26250.000000,16862.742188,2984700
2019-02-05,26250.000000,26250.000000,26250.000000,26250.000000,16862.742188,0
2019-02-06,26350.000000,26775.000000,26150.000000,26550.000000,17055.458984,6970600
2019-02-07,26600.000000,26700.000000,26350.000000,26500.000000,17023.337891,3108700
2019-02-08,26400.000000,26400.000000,25650.000000,25725.000000,16525.488281,7834600
2019-02-11,25725.000000,25825.000000,25175.000000,25375.000000,16300.648438,4718800
2019-02-12,25600.000000,25625.000000,24800.000000,24825.000000,15947.334961,6522200
2019-02-13,24800.000000,25500.000000,24250.000000,25250.000000,16220.351563,9786900
2019-02-14,25250.000000,25650.000000,25250.000000,25550.000000,16413.068359,4397800
2019-02-15,25400.000000,25500.000000,25000.000000,25025.000000,16075.814453,4390800
2019-02-18,25075.000000,26225.000000,25075.000000,26150.000000,16798.503906,5056100
2019-02-19,26150.000000,26375.000000,25750.000000,26050.000000,16734.263672,4604600
2019-02-20,26100.000000,26350.000000,25650.000000,26000.000000,16702.148438,6800300
2019-02-21,26000.000000,26775.000000,25700.000000,26500.000000,17023.337891,9458700
2019-02-22,26700.000000,28000.000000,26700.000000,27950.000000,17954.804688,18676300
2019-02-25,27950.000000,28000.000000,27100.000000,27250.000000,17505.132813,7454800
2019-02-26,27250.000000,27800.000000,26875.000000,27800.000000,17858.445313,6512700
2019-02-27,27800.000000,27975.000000,27500.000000,27600.000000,17729.968750,5308100
2019-02-28,27900.000000,27975.000000,26500.000000,26500.000000,17023.337891,10331600
2019-03-01,26350.000000,26875.000000,26300.000000,26500.000000,17023.337891,6359700
2019-03-04,26500.000000,27600.000000,26500.000000,27500.000000,17665.728516,6371000
2019-03-05,27500.000000,27500.000000,26725.000000,26875.000000,17264.238281,3844500
2019-03-06,27000.000000,27000.000000,26325.000000,26600.000000,17087.578125,4641800
2019-03-07,26600.000000,26600.000000,26600.000000,26600.000000,17087.578125,0
2019-03-08,26100.000000,26450.000000,25750.000000,26100.000000,16766.382813,5062900
2019-03-11,26100.000000,27000.000000,26025.000000,26900.000000,17280.296875,2654700
